IDRESEAU;LIBELLE;OBSTACLE;CODE_LIGNE;RG_TRONCON;PK;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
38694;de Gironis;;648000;1;077+649;e67cc972-6667-11e3-a7ff-01f464e0362d;514968.2681000009;6287764.7399;0.706218212093641;43.66473267342262;43.6647326734,0.706218212094;43.6647326734,0.706218212094;"{""type"": ""Point"", ""coordinates"": [0.70621821209364, 43.66473267339952]}"
64556;;;130000;1;018+251;e5b3698a-6667-11e3-a7ff-01f464e0362d;1004811.2599999979;6755927.8112;7.076026210810643;47.832925050968306;47.832925051,7.07602621081;47.8329250509,7.07602621081;"{""type"": ""Point"", ""coordinates"": [7.076026210810644, 47.83292505094086]}"
34737;Pont de kervadogan;Chemin rural;447000;1;007+464;e57cda24-6667-11e3-a7ff-01f464e0362d;192962.69889999926;6854205.1197;-3.883750731553831;48.58901810985896;48.5890181099,-3.88375073155;48.5890181098,-3.88375073155;"{""type"": ""Point"", ""coordinates"": [-3.883750731553834, 48.58901810983551]}"
31245;;;590000;2;522+521;e5def116-6667-11e3-a7ff-01f464e0362d;581934.1908000037;6434291.211300001;1.501660837068044;44.997767280636545;44.9977672806,1.50166083707;44.9977672806,1.50166083707;"{""type"": ""Point"", ""coordinates"": [1.501660837068043, 44.997767280616934]}"
30558;;40;222000;1;047+500;e891fa62-6667-11e3-a7ff-01f464e0362d;813934.0940999985;6968085.2577;4.581586232907645;49.801374451072995;49.8013744511,4.58158623291;49.8013744511,4.58158623291;"{""type"": ""Point"", ""coordinates"": [4.581586232907645, 49.801374451055544]}"
29605;Romagon;Rue Romagon;001000;1;168+701;e6f13026-6667-11e3-a7ff-01f464e0362d;780493.8510999978;6798104.6085;4.085033712833387;48.278297672349815;48.2782976723,4.08503371283;48.2782976723,4.08503371283;"{""type"": ""Point"", ""coordinates"": [4.085033712833387, 48.278297672324754]}"
66023;du chemin de la Croix-de-Blouze;CD 4863;830000;1;454+610;e872908a-6667-11e3-a7ff-01f464e0362d;834735.2242999971;6566278.108600002;4.746872508266449;46.182923848616625;46.1829238486,4.74687250827;46.1829238486,4.74687250827;"{""type"": ""Point"", ""coordinates"": [4.74687250826645, 46.18292384860041]}"
33986;de Lep-Docks;Rocade urbaine-Sud;304000;1;002+560;e57cc198-6667-11e3-a7ff-01f464e0362d;655525.8435999975;7101980.3605;2.367672497017004;51.01199801315659;51.0119980132,2.36767249702;51.0119980131,2.36767249702;"{""type"": ""Point"", ""coordinates"": [2.367672497017003, 51.01199801314451]}"
69070;Pont des Flaneurs;RN 113;830000;1;777+586;e6d25bdc-6667-11e3-a7ff-01f464e0362d;832094.3619000018;6287539.4734000005;4.637701359956343;43.67456335431082;43.6745633543,4.63770135996;43.6745633543,4.63770135996;"{""type"": ""Point"", ""coordinates"": [4.637701359956342, 43.67456335428774]}"
41770;;CV 3 Chemin du Marais;956000;1;019+529;e63eb564-6667-11e3-a7ff-01f464e0362d;663818.4532999992;6852366.759500001;2.507698358044866;48.77038491815634;48.7703849182,2.50769835804;48.7703849181,2.50769835804;"{""type"": ""Point"", ""coordinates"": [2.507698358044864, 48.77038491813383]}"
173261;PRO 0902 - VC 10 - Rue des Cosses;VC 10 - Rue des Cosses;566000;1;090+250;1fd23dd2-51eb-11e7-95ff-01a864e0362d;496629.7949000001;6617515.507800002;0.341456069723216;46.626886362425395;46.6268863624,0.341456069723;46.6268863624,0.341456069723;"{""type"": ""Point"", ""coordinates"": [0.341456069723214, 46.626886362410474]}"
44129;;Desserte privée;830000;1;503+923;e5ff5ce0-6667-11e3-a7ff-01f464e0362d;841674.8475999981;6523529.990699999;4.824014351073098;45.79666649430178;45.7966664943,4.82401435107;45.7966664943,4.82401435107;"{""type"": ""Point"", ""coordinates"": [4.824014351073097, 45.79666649428443]}"
63360;;Avenue de Toulouse;640000;1;404+607;e5db9780-6667-11e3-a7ff-01f464e0362d;699392.064199999;6231457.575300001;2.992527559719772;43.18234587640114;43.1823458764,2.99252755972;43.1823458764,2.99252755972;"{""type"": ""Point"", ""coordinates"": [2.992527559719771, 43.18234587637688]}"
53567;d'Igny;RD  117- rue Kennedy;990000;4;109+033;e57d080a-6667-11e3-a7ff-01f464e0362d;643466.3835000023;6848982.5469;2.231242012655578;48.738486510799824;48.7384865108,2.23124201266;48.7384865108,2.23124201266;"{""type"": ""Point"", ""coordinates"": [2.231242012655577, 48.738486510777165]}"
34320;Rocade est  (oa n°1);Rocade est de Rennes;420000;1;365+539;e7275ebe-6667-11e3-a7ff-01f464e0362d;361162.1494999975;6789513.940299999;-1.555971537187044;48.1179955498227;48.1179955498,-1.55597153719;48.1179955498,-1.55597153719;"{""type"": ""Point"", ""coordinates"": [-1.555971537187047, 48.117995549796774]}"
38470;École vétérinaire;Avenue Pompidou;640000;1;256+580;e5fea852-6667-11e3-a7ff-01f464e0362d;575244.2725000009;6280159.061799999;1.455048916738402;43.60949930759095;43.6094993076,1.45504891674;43.6094993076,1.45504891674;"{""type"": ""Point"", ""coordinates"": [1.455048916738402, 43.6094993075677]}"
41466;de St-Leu;GC 82;830000;1;038+273;e8ba64d0-6667-11e3-a7ff-01f464e0362d;670207.9783999994;6829189.5405;2.596247778158888;48.56224234844219;48.5622423484,2.59624777816;48.5622423484,2.59624777816;"{""type"": ""Point"", ""coordinates"": [2.596247778158887, 48.5622423484186]}"
155554;SOUS RD 130;RD 130;752100;1;032+282;ea49f7d0-6667-11e3-a7ff-01f464e0362d;679653.4698999971;6836060.137400001;2.723929660176556;48.62441022713455;48.6244102271,2.72392966018;48.6244102271,2.72392966018;"{""type"": ""Point"", ""coordinates"": [2.723929660176555, 48.624410227111284]}"
41469;de Vert-St-Denis;RN 3 Vert-St-Denis;830000;1;039+514;e67c06be-6667-11e3-a7ff-01f464e0362d;670932.626000002;6828181.5748;2.606136435715992;48.553208228490355;48.5532082285,2.60613643572;48.5532082285,2.60613643572;"{""type"": ""Point"", ""coordinates"": [2.606136435715992, 48.55320822846673]}"
69852;;;930000;1;059+450;e93f79d2-6667-11e3-a7ff-01f464e0362d;931850.6103999987;6228584.1107;5.847281996712178;43.118898013239;43.1188980132,5.84728199671;43.1188980132,5.84728199671;"{""type"": ""Point"", ""coordinates"": [5.847281996712178, 43.118898013214576]}"
47061;de Brassac-les-Mines;CD 34E;790000;1;472+653;e5dbd59e-6667-11e3-a7ff-01f464e0362d;726027.2010999992;6479577.9837;3.332763684717782;45.41513064393344;45.4151306439,3.33276368472;45.4151306439,3.33276368472;"{""type"": ""Point"", ""coordinates"": [3.332763684717781, 45.415130643915006]}"
173196;PRO HL 0013-1 - VC7;RD37;566000;1;001+365;1fd2852e-51eb-11e7-95ff-01a864e0362d;529279.8137999997;6694393.750300001;0.739253474314406;47.32787369823252;47.3278736982,0.739253474314;47.3278736982,0.739253474314;"{""type"": ""Point"", ""coordinates"": [0.739253474314404, 47.32787369820227]}"
58654;;CV 2 Hainneville;272000;1;107+684;e61d26bc-6667-11e3-a7ff-01f464e0362d;653343.3474000022;6958701.735800002;2.353326304460085;49.72560203077769;49.7256020308,2.35332630446;49.7256020308,2.35332630446;"{""type"": ""Point"", ""coordinates"": [2.353326304460084, 49.725602030759866]}"
44555;;;830000;1;656+367;e5db457a-6667-11e3-a7ff-01f464e0362d;839067.5962999985;6390857.0271999985;4.752553342697755;44.60291211121427;44.6029121112,4.7525533427;44.6029121112,4.7525533427;"{""type"": ""Point"", ""coordinates"": [4.752553342697755, 44.6029121111936]}"
30654;;Rocade Issoudun;590000;2;235+304;e6feed26-6667-11e3-a7ff-01f464e0362d;623870.868900001;6652184.8774;1.998734943834063;46.96552890020106;46.9655289002,1.99873494383;46.9655289002,1.99873494383;"{""type"": ""Point"", ""coordinates"": [1.998734943834062, 46.96552890018712]}"
38533;de Baraigne;RD 217;640000;1;301+347;e97c7222-6667-11e3-a7ff-01f464e0362d;605562.3863999993;6249404.019499999;1.836052958244217;43.33752002953112;43.3375200295,1.83605295824;43.3375200295,1.83605295824;"{""type"": ""Point"", ""coordinates"": [1.836052958244216, 43.33752002950722]}"
55251;;Rue de Ménilmontant;955000;1;024+637;e58300de-6667-11e3-a7ff-01f464e0362d;655215.1753999963;6863348.8323;2.389487380867286;48.868609572026756;48.868609572,2.38948738087;48.868609572,2.38948738087;"{""type"": ""Point"", ""coordinates"": [2.389487380867285, 48.86860957200476]}"
53321;Traversée de st Ouen;Rue Lautrec bretelle a5;962000;1;010+500;e6bbdd36-6667-11e3-a7ff-01f464e0362d;650393.0922000036;6867003.524300002;2.323328233838625;48.901121604632564;48.9011216046,2.32332823384;48.9011216046,2.32332823384;"{""type"": ""Point"", ""coordinates"": [2.323328233838624, 48.901121604610736]}"
51916;d'Itxassou;CD 932;660000;1;221+626;e59a59ce-6667-11e3-a7ff-01f464e0362d;343943.83910000324;6257647.0451;-1.389849251819301;43.32887679652898;43.3288767965,-1.38984925182;43.3288767965,-1.38984925182;"{""type"": ""Point"", ""coordinates"": [-1.389849251819302, 43.32887679650507]}"
59197;de Dommartin-lès-Toul;CD 400;039000;1;002+272;e9173738-6667-11e3-a7ff-01f464e0362d;913501.7845000029;6845168.846099999;5.900131020148491;48.67139109348147;48.6713910935,5.90013102015;48.6713910935,5.90013102015;"{""type"": ""Point"", ""coordinates"": [5.900131020148492, 48.67139109345844]}"
30366;de Pamplemousse;30;205000;1;094+823;e648e078-6667-11e3-a7ff-01f464e0362d;800025.699000001;6935071.529199999;4.380546328546351;49.5071147486348;49.5071147486,4.38054632855;49.5071147486,4.38054632855;"{""type"": ""Point"", ""coordinates"": [4.380546328546351, 49.50711474861595]}"
57860;de la Siaule;;405000;1;051+562;e651f5c4-6667-11e3-a7ff-01f464e0362d;433835.52660000324;6859424.7820999995;-0.623459419603367;48.77994370492945;48.7799437049,-0.623459419603;48.7799437049,-0.623459419603;"{""type"": ""Point"", ""coordinates"": [-0.62345941960337, 48.779943704907]}"
41730;;RN 77;832000;1;217+329;e89923a0-6667-11e3-a7ff-01f464e0362d;755801.3242999986;6767792.6578;3.748337889137924;48.008140099015186;48.008140099,3.74833788914;48.008140099,3.74833788914;"{""type"": ""Point"", ""coordinates"": [3.748337889137924, 48.00814009898867]}"
63645;St-Jean-d'Aureilhan;Avenue Pierre Villon 1;722000;1;434+344;e97cb212-6667-11e3-a7ff-01f464e0362d;719578.8959000036;6249185.123799998;3.241319090103187;43.34154326771527;43.3415432677,3.2413190901;43.3415432677,3.2413190901;"{""type"": ""Point"", ""coordinates"": [3.241319090103187, 43.341543267691364]}"
64727;;CD 80;145000;1;049+511;e9475b60-6667-11e3-a7ff-01f464e0362d;1076413.8928000033;6881558.190499999;8.140335093568618;48.92370160086183;48.9237016009,8.14033509357;48.9237016008,8.14033509357;"{""type"": ""Point"", ""coordinates"": [8.140335093568622, 48.9237016008401]}"
49381;;CD 134 et gare de Mosnac;500000;2;524+427;e6b97d1e-6667-11e3-a7ff-01f464e0362d;424666.12120000273;6495901.8365;-0.527208159867982;45.507231426880445;45.5072314269,-0.527208159868;45.5072314269,-0.527208159868;"{""type"": ""Point"", ""coordinates"": [-0.527208159867984, 45.507231426862276]}"
64339;;CD 430;115000;1;088+493;e9303704-6667-11e3-a7ff-01f464e0362d;1019397.3620999977;6761763.996199999;7.27492504629982;47.8784383294195;47.8784383294,7.2749250463;47.8784383294,7.2749250463;"{""type"": ""Point"", ""coordinates"": [7.274925046299821, 47.87843832939228]}"
30150;;CV 4;074000;1;147+700;e6fc7822-6667-11e3-a7ff-01f464e0362d;775991.054899998;6884844.556899998;4.039739412175068;49.05896388520511;49.0589638852,4.03973941218;49.0589638852,4.03973941218;"{""type"": ""Point"", ""coordinates"": [4.039739412175068, 49.05896388518405]}"
44164;;Rue du Bélier;830000;1;511+145;e87d9502-6667-11e3-a7ff-01f464e0362d;842122.7744000033;6518064.936700001;4.828150484478838;45.74737416953665;45.7473741695,4.82815048448;45.7473741695,4.82815048448;"{""type"": ""Point"", ""coordinates"": [4.828150484478839, 45.74737416951916]}"
33412;;Rocade Est de Lille;269000;1;005+464;e6bd8262-6667-11e3-a7ff-01f464e0362d;709543.4228999987;7058524.306600001;3.134636354507105;50.623645357997674;50.623645358,3.13463635451;50.623645358,3.13463635451;"{""type"": ""Point"", ""coordinates"": [3.134636354507104, 50.62364535798394]}"
37887;;Chemin communal de Saran;683000;1;118+843;e71eb7d4-6667-11e3-a7ff-01f464e0362d;618412.7978999987;6761549.1153;1.907050121598219;47.94925121607181;47.9492512161,1.9070501216;47.949251216,1.9070501216;"{""type"": ""Point"", ""coordinates"": [1.907050121598218, 47.949251216044985]}"
32624;OA n°3225;VC 14 Bois-Grenier;216000;1;026+047;e6101ece-6667-11e3-a7ff-01f464e0362d;692477.7920999974;7061144.361400001;2.893828730200085;50.64718600426609;50.6471860043,2.8938287302;50.6471860043,2.8938287302;"{""type"": ""Point"", ""coordinates"": [2.893828730200084, 50.647186004252454]}"
63459;de la Jasse;CHEMIN DE LA JASSE DE MAURIN;810000;1;082+237;e8b90cde-6667-11e3-a7ff-01f464e0362d;769590.8017000034;6273878.458999999;3.861026794657827;43.560556957301756;43.5605569573,3.86102679466;43.5605569573,3.86102679466;"{""type"": ""Point"", ""coordinates"": [3.861026794657827, 43.56055695727838]}"
51187;de Chicouyou;CD 116 E;640000;1;040+880;e8597fc8-6667-11e3-a7ff-01f464e0362d;440790.8320999965;6389151.0923000015;-0.264383829606447;44.55320666032219;44.5532066603,-0.264383829606;44.5532066603,-0.264383829606;"{""type"": ""Point"", ""coordinates"": [-0.264383829606449, 44.55320666030137]}"
49149;;;908000;1;040+398;e7181dd6-6667-11e3-a7ff-01f464e0362d;878327.8709999993;6447009.099599998;5.267392266893842;45.09930916021981;45.0993091602,5.26739226689;45.0993091602,5.26739226689;"{""type"": ""Point"", ""coordinates"": [5.267392266893842, 45.0993091602005]}"
47850;;;890000;1;130+001;e8be4226-6667-11e3-a7ff-01f464e0362d;916982.0107000023;6556628.5967999995;5.808043658911436;46.07470660425132;46.0747066043,5.80804365891;46.0747066042,5.80804365891;"{""type"": ""Point"", ""coordinates"": [5.808043658911436, 46.07470660423477]}"
69429;;;948000;1;001+540;e8ffeb26-6667-11e3-a7ff-01f464e0362d;908842.6445999965;6248484.095899999;5.572899140883666;43.30489556762289;43.3048955676,5.57289914088;43.3048955676,5.57289914088;"{""type"": ""Point"", ""coordinates"": [5.572899140883665, 43.304895567598926]}"
47891;;;891000;1;153+576;e6d04f82-6667-11e3-a7ff-01f464e0362d;927064.5477000028;6570873.081;5.945280200783805;46.199584410487574;46.1995844105,5.94528020078;46.1995844105,5.94528020078;"{""type"": ""Point"", ""coordinates"": [5.945280200783805, 46.19958441047139]}"
60846;;CD 125;220000;1;364+606;e6dd6620-6667-11e3-a7ff-01f464e0362d;906831.9926000014;6933686.5847;5.853035555446697;49.46894019623554;49.4689401962,5.85303555545;49.4689401962,5.85303555545;"{""type"": ""Point"", ""coordinates"": [5.853035555446699, 49.46894019621652]}"
56304;;CD 12;321000;1;100+744;e57973a0-6667-11e3-a7ff-01f464e0362d;572772.7927000001;6937095.930599999;1.243509868360944;49.520449234154704;49.5204492342,1.24350986836;49.5204492341,1.24350986836;"{""type"": ""Point"", ""coordinates"": [1.243509868360942, 49.52044923413591]}"
135884;;;570000;1;105+545;e9bc16ac-6667-11e3-a7ff-01f464e0362d;616472.0002999976;6772115.041700002;1.879045255455698;48.04408113228197;48.0440811323,1.87904525546;48.0440811323,1.87904525546;"{""type"": ""Point"", ""coordinates"": [1.879045255455697, 48.04408113225564]}"
173281;PRO 1173 - VC1;VC 1 + RANDO;566000;1;117+368;1fd213a6-51eb-11e7-95ff-01a864e0362d;485055.16629999876;6593717.815900002;0.201292870445269;46.409127893919134;46.4091278939,0.201292870445;46.4091278939,0.201292870445;"{""type"": ""Point"", ""coordinates"": [0.201292870445267, 46.40912789390355]}"
57523;;Rue du Bout-du-Gard;370000;1;089+831;e89dfdca-6667-11e3-a7ff-01f464e0362d;555086.3696999997;6910701.8006;1.008617838580322;49.27950294780629;49.2795029478,1.00861783858;49.2795029478,1.00861783858;"{""type"": ""Point"", ""coordinates"": [1.008617838580321, 49.279502947786334]}"
50851;;Chemin d'exploitation;628000;1;585+257;e61cfe32-6667-11e3-a7ff-01f464e0362d;556345.931400001;6418513.489700001;1.181642563521976;44.8509047398719;44.8509047399,1.18164256352;44.8509047399,1.18164256352;"{""type"": ""Point"", ""coordinates"": [1.181642563521974, 44.850904739851885]}"
49939;Salles-Villefagnon;;570000;3;411+347;e6123692-6667-11e3-a7ff-01f464e0362d;479115.68659999967;6544333.822799999;0.147244706656216;45.96280497748797;45.9628049775,0.147244706656;45.9628049775,0.147244706656;"{""type"": ""Point"", ""coordinates"": [0.147244706656213, 45.96280497747111]}"
34663;Pont de la balansonnette;Chemin rural;441000;1;417+093;e57b775a-6667-11e3-a7ff-01f464e0362d;349280.2761999965;6824873.012200002;-1.743887173471825;48.429293473076456;48.4292934731,-1.74388717347;48.4292934731,-1.74388717347;"{""type"": ""Point"", ""coordinates"": [-1.743887173471828, 48.42929347305218]}"
52846;49.19;RN 143;431000;1;223+611;e71b748a-6667-11e3-a7ff-01f464e0362d;530146.9306000024;6695402.724800002;0.750349401435338;47.337175972983985;47.337175973,0.750349401435;47.337175973,0.750349401435;"{""type"": ""Point"", ""coordinates"": [0.750349401435336, 47.33717597295379]}"
56083;du boulevard circulaire;Échangeur Cherbourg;973000;1;008+816;e917bbde-6667-11e3-a7ff-01f464e0362d;643960.0551000014;6865776.544399999;2.235744410590786;48.88956012482872;48.8895601248,2.23574441059;48.8895601248,2.23574441059;"{""type"": ""Point"", ""coordinates"": [2.235744410590785, 48.88956012480681]}"
64261;;;115000;1;027+937;e9072a08-6667-11e3-a7ff-01f464e0362d;1038470.3153999969;6817042.3554;7.572450637892838;48.36546384426789;48.3654638443,7.57245063789;48.3654638442,7.57245063789;"{""type"": ""Point"", ""coordinates"": [7.57245063789284, 48.36546384424328]}"
53261;;de L humery;570000;1;062+490;e6a79a6c-6667-11e3-a7ff-01f464e0362d;632809.9218000025;6811286.978700001;2.092237244135108;48.398400737753136;48.3984007378,2.09223724414;48.3984007377,2.09223724414;"{""type"": ""Point"", ""coordinates"": [2.092237244135107, 48.398400737728714]}"
55989;de Gode;;962000;1;024+118;e5a33962-6667-11e3-a7ff-01f464e0362d;646945.7608999982;6875868.417199999;2.275196923032513;48.9805610579189;48.9805610579,2.27519692303;48.9805610579,2.27519692303;"{""type"": ""Point"", ""coordinates"": [2.275196923032512, 48.98056105789744]}"
56805;;CR 12;354000;1;001+459;e9077d1c-6667-11e3-a7ff-01f464e0362d;578169.0333999991;6946111.863600001;1.315331686175413;49.602510904334174;49.6025109043,1.31533168618;49.6025109043,1.31533168618;"{""type"": ""Point"", ""coordinates"": [1.315331686175411, 49.60251090431579]}"
63498;;Avenue P. Alduy;677000;1;471+509;e9477cbe-6667-11e3-a7ff-01f464e0362d;692207.8401999995;6174529.568300001;2.905064027548195;42.670359099596084;42.6703590996,2.90506402755;42.6703590996,2.90506402755;"{""type"": ""Point"", ""coordinates"": [2.905064027548193, 42.67035909957068]}"
51029;;Chemin d'exploitation;631000;1;597+053;e6a77350-6667-11e3-a7ff-01f464e0362d;539534.8113999963;6388350.432999998;0.978708992110009;44.575750154732674;44.5757501547,0.97870899211;44.5757501547,0.97870899211;"{""type"": ""Point"", ""coordinates"": [0.978708992110008, 44.57575015471192]}"
65879;de la Ferté    E879;CD 6;830000;1;391+022;e9068ab6-6667-11e3-a7ff-01f464e0362d;842485.934100002;6624789.4739000015;4.865242765912514;46.70805833446278;46.7080583345,4.86524276591;46.7080583344,4.86524276591;"{""type"": ""Point"", ""coordinates"": [4.865242765912515, 46.70805833444808]}"
58295;Commune de Vauxaillon;CV 6 - au CD36;229000;1;118+735;e645d30a-6667-11e3-a7ff-01f464e0362d;729732.5221000016;6930842.4846;3.410100733643782;49.476271227663354;49.4762712277,3.41010073364;49.4762712276,3.41010073364;"{""type"": ""Point"", ""coordinates"": [3.410100733643782, 49.476271227644354]}"
51805;de Bardos;CD 307 de Bardos à St-Jean-de-Luz;655000;1;219+300;e57d7c4e-6667-11e3-a7ff-01f464e0362d;323270.6731000021;6265768.501499999;-1.650048374995965;43.391178600769265;43.3911786008,-1.650048375;43.3911786007,-1.650048375;"{""type"": ""Point"", ""coordinates"": [-1.650048374995967, 43.39117860074551]}"
69225;;Raccordement autoroute;930000;1;012+331;e87cdf44-6667-11e3-a7ff-01f464e0362d;904143.4798000008;6246114.095899999;5.514116633436254;43.28494840136332;43.2849484014,5.51411663344;43.2849484013,5.51411663344;"{""type"": ""Point"", ""coordinates"": [5.514116633436254, 43.28494840133931]}"
173300;PRO 1398 - RD 35;RD 35;566000;1;139+800;1fd01e66-51eb-11e7-95ff-01a864e0362d;479541.5278000012;6572646.256499998;0.139499074857144;46.21772717237892;46.2177271724,0.139499074857;46.2177271724,0.139499074857;"{""type"": ""Point"", ""coordinates"": [0.139499074857142, 46.2177271723628]}"
34234;Jacquard;Cour des voyageurs. Bd Jacquard et Bd de Calais-Ville;314000;1;294+744;e5f07124-6667-11e3-a7ff-01f464e0362d;619121.6066000015;7095862.9629999995;1.851403728780852;50.95344923922829;50.9534492392,1.85140372878;50.9534492392,1.85140372878;"{""type"": ""Point"", ""coordinates"": [1.851403728780851, 50.95344923921596]}"
63499;;Chemin de Vigère;790000;1;594+478;e6081b20-6667-11e3-a7ff-01f464e0362d;769698.2396000028;6399107.429400001;3.879615321539403;44.687587237889254;44.6875872379,3.87961532154;44.6875872379,3.87961532154;"{""type"": ""Point"", ""coordinates"": [3.879615321539403, 44.687587237868804]}"
41806;Ouvrage T;RN 7;988000;1;008+471;e5acfd00-6667-11e3-a7ff-01f464e0362d;659293.1683000028;6836028.4355;2.447682228792903;48.6231644151554;48.6231644152,2.44768222879;48.6231644151,2.44768222879;"{""type"": ""Point"", ""coordinates"": [2.447682228792902, 48.62316441513212]}"
