GUID;IDRESEAU;CODE_LIGNE;LIB_LIGNE;PK;LIBELLE;RG_TRONCON;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
144231CC666811E38CFF01F464E0362D;29463;899000;Ligne de St-Pierre-d'Albigny à Bourg-St-Maurice;028+772;Nantets;1;144231cc-6668-11e3-8cff-01f464e0362d;966491.2585999966;6512732.694400001;6.423414342161795;45.662145850597874;45.6621458506,6.42341434216;45.6621458506,6.42341434216;"{""type"": ""Point"", ""coordinates"": [6.423414342161796, 45.66214585058014]}"
14445942666811E38CFF01F464E0362D;85240;668000;Ligne de Montréjeau-Gourdan-Polignan à Luchon;132+825;Cier-de-Luchon;1;14445942-6668-11e3-8cff-01f464e0362d;503862.5097000003;6197847.245099999;0.602461379408658;42.853287042350004;42.8532870424,0.602461379409;42.8532870423,0.602461379409;"{""type"": ""Point"", ""coordinates"": [0.602461379408657, 42.853287042324986]}"
144076F2666811E38CFF01F464E0362D;29115;395000;Ligne de St-Cyr à Surdon;033+045;Plaisir;1;144076f2-6668-11e3-8cff-01f464e0362d;621513.5094999969;6859745.9727;1.930770988146217;48.832986136608696;48.8329861366,1.93077098815;48.8329861366,1.93077098815;"{""type"": ""Point"", ""coordinates"": [1.930770988146215, 48.8329861365865]}"
1441B4EC666811E38CFF01F464E0362D;29161;515000;Ligne de Tours à St-Nazaire;425+790;Blottereau;1;1441b4ec-6668-11e3-8cff-01f464e0362d;360543.1094999984;6691372.8917;-1.489334866247855;47.23578637399929;47.235786374,-1.48933486625;47.235786374,-1.48933486625;"{""type"": ""Point"", ""coordinates"": [-1.489334866247856, 47.235786373968516]}"
1441BA58666811E38CFF01F464E0362D;29157;420000;Ligne de Paris-Montparnasse à Brest;212+400;La Plumasserie;1;1441ba58-6668-11e3-8cff-01f464e0362d;489594.4697000012;6770623.441100001;0.178063164580857;48.00215660050606;48.0021566005,0.178063164581;48.0021566005,0.178063164581;"{""type"": ""Point"", ""coordinates"": [0.178063164580855, 48.002156600479516]}"
14430DB8666811E38CFF01F464E0362D;85307;640000;Ligne de Bordeaux-St-Jean à Sète-Ville;275+560;Montlaur;1;14430db8-6668-11e3-8cff-01f464e0362d;585290.4167999998;6264779.555;1.582848289078457;43.47284532203525;43.472845322,1.58284828908;43.472845322,1.58284828908;"{""type"": ""Point"", ""coordinates"": [1.582848289078456, 43.47284532201167]}"
144278FE666811E38CFF01F464E0362D;29500;930000;Ligne de Marseille-St-Charles à Vintimille (frontière);153+200;La Bergerie;1;144278fe-6668-11e3-8cff-01f464e0362d;998146.6921000034;6268539.681699999;6.683271432650616;43.453363686639996;43.4533636866,6.68327143265;43.4533636866,6.68327143265;"{""type"": ""Point"", ""coordinates"": [6.683271432650617, 43.453363686616385]}"
1440A754666811E38CFF01F464E0362D;29283;570000;Ligne de Paris-Austerlitz à Bordeaux-St-Jean;189+726;Les Vallées;2;1440a754-6668-11e3-8cff-01f464e0362d;567726.9469999969;6714328.153900001;1.242319053617315;47.51607001534278;47.5160700153,1.24231905362;47.5160700153,1.24231905362;"{""type"": ""Point"", ""coordinates"": [1.242319053617314, 47.51607001531357]}"
1441F7B8666811E38CFF01F464E0362D;29060;032000;Ligne de Culmont-Chalindrey à Toul;110+030;Les Bruyères;1;1441f7b8-6668-11e3-8cff-01f464e0362d;908994.504900001;6843852.555399999;5.838316645130455;48.661032087560656;48.6610320876,5.83831664513;48.6610320875,5.83831664513;"{""type"": ""Point"", ""coordinates"": [5.838316645130456, 48.66103208753758]}"
144388F4666811E38CFF01F464E0362D;29433;750000;Ligne de Moret-Veneux-les-Sablons à Lyon-Perrache;245+314;Garchizy;1;144388f4-6668-11e3-8cff-01f464e0362d;706505.9631000012;6658958.6745;3.085668899908698;47.03083002518981;47.0308300252,3.08566889991;47.0308300252,3.08566889991;"{""type"": ""Point"", ""coordinates"": [3.085668899908697, 47.03083002517606]}"
1441DC04666811E38CFF01F464E0362D;29299;590000;Ligne des Aubrais-Orléans à Montauban-Ville-Bourbon;585+083;St-Denis-Catus;2;1441dc04-6668-11e3-8cff-01f464e0362d;571811.6629000008;6385977.2837000005;1.3857660510075;44.56108018696815;44.561080187,1.38576605101;44.5610801869,1.38576605101;"{""type"": ""Point"", ""coordinates"": [1.385766051007499, 44.56108018694734]}"
14420726666811E38CFF01F464E0362D;29100;301000;Ligne d'Arras à Dunkerque-Locale;300+521;Coudekerque;1;14420726-6668-11e3-8cff-01f464e0362d;657254.3241000026;7099971.8478999995;2.392466517732268;50.99410558147602;50.9941055815,2.39246651773;50.9941055815,2.39246651773;"{""type"": ""Point"", ""coordinates"": [2.392466517732267, 50.99410558146386]}"
1441E81A666811E38CFF01F464E0362D;29347;849000;Ligne de Dijon-Ville à Is-sur-Tille;325+300;Champs-Regnauds;1;1441e81a-6668-11e3-8cff-01f464e0362d;855659.581600003;6696735.1565999985;5.06221243647978;47.352654552080516;47.3526545521,5.06221243648;47.3526545521,5.06221243648;"{""type"": ""Point"", ""coordinates"": [5.062212436479779, 47.35265455205042]}"
14411F32666811E38CFF01F464E0362D;29530;640000;Ligne de Bordeaux-St-Jean à Sète-Ville;384+271;Lézignan;1;14411f32-6668-11e3-8cff-01f464e0362d;682048.9664999992;6233663.844799999;2.779279719951302;43.20196562618787;43.2019656262,2.77927971995;43.2019656262,2.77927971995;"{""type"": ""Point"", ""coordinates"": [2.779279719951301, 43.201965626163656]}"
1442377E666811E38CFF01F464E0362D;29372;830000;Ligne de Paris-Lyon à Marseille-St-Charles;254+035;Seigny;1;1442377e-6668-11e3-8cff-01f464e0362d;808182.2802999988;6718851.806699999;4.438729897619992;47.56116989420867;47.5611698942,4.43872989762;47.5611698942,4.43872989762;"{""type"": ""Point"", ""coordinates"": [4.438729897619991, 47.561169894179706]}"
14423598666811E38CFF01F464E0362D;29095;262000;Ligne de Douai à Blanc-Misseron;219+154;Les Terres-Noires;1;14423598-6668-11e3-8cff-01f464e0362d;709676.9813999981;7029072.998;3.135805966710659;50.359285393687195;50.3592853937,3.13580596671;50.3592853937,3.13580596671;"{""type"": ""Point"", ""coordinates"": [3.135805966710658, 50.359285393672295]}"
14438D12666811E38CFF01F464E0362D;29148;985000;Ligne de Choisy-le-Roi à Massy-Verrières;017+034;Paray-Vieille-Poste;1;14438d12-6668-11e3-8cff-01f464e0362d;653266.7339999974;6849592.6545;2.364436448971166;48.744757487340706;48.7447574873,2.36443644897;48.7447574873,2.36443644897;"{""type"": ""Point"", ""coordinates"": [2.364436448971166, 48.744757487318076]}"
1443931A666811E38CFF01F464E0362D;29067;204000;Ligne de Mohon à Thionville;213+349;Chauvency;2;1443931a-6668-11e3-8cff-01f464e0362d;877620.8291999996;6937430.572799999;5.451980701305205;49.511387891211385;49.5113878912,5.45198070131;49.5113878912,5.45198070131;"{""type"": ""Point"", ""coordinates"": [5.451980701305205, 49.511387891192555]}"
14423B4E666811E38CFF01F464E0362D;85309;640000;Ligne de Bordeaux-St-Jean à Sète-Ville;258+590;Pont-des-Demoiselles;1;14423b4e-6668-11e3-8cff-01f464e0362d;575633.8878000006;6278175.5308;1.460351506626763;43.59172407770851;43.5917240777,1.46035150663;43.5917240777,1.46035150663;"{""type"": ""Point"", ""coordinates"": [1.460351506626761, 43.59172407768522]}"
14436E30666811E38CFF01F464E0362D;29318;752305;Raccordement de Valenton (LGV);000+917;Brévannes;1;14436e30-6668-11e3-8cff-01f464e0362d;661005.3712000027;6850788.056899998;2.469567760375717;48.75602259018342;48.7560225902,2.46956776038;48.7560225902,2.46956776038;"{""type"": ""Point"", ""coordinates"": [2.469567760375716, 48.75602259016083]}"
14436E30666811E38CFF01F464E0362D;29318;752100;Ligne de Villeneuve-St-Georges à la bifurcation de Moisenay (LGV);003+195;Brévannes;1;14436e30-6668-11e3-8cff-01f464e0362d;661004.9840999991;6850890.2621;2.469553155662971;48.75694178019858;48.7569417802,2.46955315566;48.7569417802,2.46955315566;"{""type"": ""Point"", ""coordinates"": [2.46955315566297, 48.756941780176]}"
1442F774666811E38CFF01F464E0362D;29342;830000;Ligne de Paris-Lyon à Marseille-St-Charles;292+835;Baulme-la-Roche;1;1442f774-6668-11e3-8cff-01f464e0362d;834771.1398999989;6694866.7564;4.785019891937461;47.340420246147374;47.3404202461,4.78501989194;47.3404202461,4.78501989194;"{""type"": ""Point"", ""coordinates"": [4.785019891937461, 47.34042024611719]}"
1444305C666811E38CFF01F464E0362D;29466;890000;Ligne de Lyon-Perrache à Genève (frontière);123+263;Pyrimont;1;1444305c-6668-11e3-8cff-01f464e0362d;916852.048299998;6550361.3783;5.803484791858598;46.01834805679221;46.0183480568,5.80348479186;46.0183480568,5.80348479186;"{""type"": ""Point"", ""coordinates"": [5.803484791858598, 46.01834805677552]}"
1444364A666811E38CFF01F464E0362D;29249;590000;Ligne des Aubrais-Orléans à Montauban-Ville-Bourbon;377+481;La Croix-Cadet;2;1444364a-6668-11e3-8cff-01f464e0362d;581332.454400003;6543665.7458;1.467083221767423;45.98235029309852;45.9823502931,1.46708322177;45.9823502931,1.46708322177;"{""type"": ""Point"", ""coordinates"": [1.467083221767422, 45.9823502930817]}"
1441ED9C666811E38CFF01F464E0362D;29315;752000;Ligne de Combs-la-Ville à St-Louis (LGV);296+132;Curtil;1;1441ed9c-6668-11e3-8cff-01f464e0362d;823524.317400001;6610651.576400001;4.613315368726471;46.58454839722096;46.5845483972,4.61331536873;46.5845483972,4.61331536873;"{""type"": ""Point"", ""coordinates"": [4.613315368726471, 46.58454839720591]}"
144125FA666811E38CFF01F464E0362D;29349;830000;Ligne de Paris-Lyon à Marseille-St-Charles;342+690;Corgoloin;1;144125fa-6668-11e3-8cff-01f464e0362d;845382.8425000012;6666545.113499999;4.916414362871;47.083279781354236;47.0832797814,4.91641436287;47.0832797813,4.91641436287;"{""type"": ""Point"", ""coordinates"": [4.916414362871, 47.08327978134064]}"
14439A56666811E38CFF01F464E0362D;29179;570000;Ligne de Paris-Austerlitz à Bordeaux-St-Jean;463+618;Mouthiers;3;14439a56-6668-11e3-8cff-01f464e0362d;475535.815700002;6498870.0942;0.122439243091154;45.552510264938114;45.5525102649,0.122439243091;45.5525102649,0.122439243091;"{""type"": ""Point"", ""coordinates"": [0.122439243091152, 45.552510264920045]}"
1441CCB6666811E38CFF01F464E0362D;85290;672000;Ligne de Portet-St-Simon à Puigcerda (frontière);123+403;Ax-les-Thermes;1;1441ccb6-6668-11e3-8cff-01f464e0362d;604399.7119000033;6181231.3167;1.834130029314368;42.72431095222827;42.7243109522,1.83413002931;42.7243109522,1.83413002931;"{""type"": ""Point"", ""coordinates"": [1.834130029314367, 42.724310952202984]}"
1443DF94666811E38CFF01F464E0362D;29330;830000;Ligne de Paris-Lyon à Marseille-St-Charles;080+200;Montereau;1;1443df94-6668-11e3-8cff-01f464e0362d;696999.2788000032;6808059.193700001;2.959479745623014;48.37282905355906;48.3728290536,2.95947974562;48.3728290535,2.95947974562;"{""type"": ""Point"", ""coordinates"": [2.959479745623013, 48.372829053534474]}"
1443AE20666811E38CFF01F464E0362D;85284;669000;Ligne de Villefranche-Vernet-les-Bains à Latour-de-Carol;034+935;Font-Romeu;1;1443ae20-6668-11e3-8cff-01f464e0362d;620831.6965000033;6155078.861200001;2.038384181201353;42.491206041775705;42.4912060418,2.0383841812;42.4912060417,2.0383841812;"{""type"": ""Point"", ""coordinates"": [2.038384181201352, 42.49120604174991]}"
14447D14666811E38CFF01F464E0362D;29097;267000;Ligne de Fives à Hirson;053+370;Maing;1;14447d14-6668-11e3-8cff-01f464e0362d;735794.1215000004;7023895.731800001;3.501863718928183;50.3118569128218;50.3118569128,3.50186371893;50.3118569128,3.50186371893;"{""type"": ""Point"", ""coordinates"": [3.501863718928182, 50.3118569128067]}"
1441994A666811E38CFF01F464E0362D;87077;752000;Ligne de Combs-la-Ville à St-Louis (LGV);095+750;Villechétive;1;1441994a-6668-11e3-8cff-01f464e0362d;735722.0697000027;6777693.230999999;3.479875297060545;48.098636045650615;48.0986360457,3.47987529706;48.0986360456,3.47987529706;"{""type"": ""Point"", ""coordinates"": [3.479875297060545, 48.09863604562458]}"
14441FD6666811E38CFF01F464E0362D;29476;890000;Ligne de Lyon-Perrache à Genève (frontière);069+041;Tenay;1;14441fd6-6668-11e3-8cff-01f464e0362d;893618.1459999979;6539120.8246;5.498730471343627;45.924207655716025;45.9242076557,5.49873047134;45.9242076557,5.49873047134;"{""type"": ""Point"", ""coordinates"": [5.498730471343626, 45.92420765569904]}"
1443E470666811E38CFF01F464E0362D;29464;905000;Ligne de Lyon-Perrache P1 à Marseille-St-Charles (via Grenoble);111+500;Pérelle;1;1443e470-6668-11e3-8cff-01f464e0362d;901806.1476000026;6472824.432300001;5.576419736674374;45.32516397656208;45.3251639766,5.57641973667;45.3251639765,5.57641973667;"{""type"": ""Point"", ""coordinates"": [5.576419736674374, 45.32516397654339]}"
1443A77C666811E38CFF01F464E0362D;29307;750000;Ligne de Moret-Veneux-les-Sablons à Lyon-Perrache;085+052;Les Larris;1;1443a77c-6668-11e3-8cff-01f464e0362d;676433.7202000022;6797604.177999999;2.682342256394849;48.27834458604523;48.278344586,2.68234225639;48.278344586,2.68234225639;"{""type"": ""Point"", ""coordinates"": [2.682342256394848, 48.27834458602017]}"
14440600666811E38CFF01F464E0362D;29328;830000;Ligne de Paris-Lyon à Marseille-St-Charles;056+570;Samois;1;14440600-6668-11e3-8cff-01f464e0362d;680599.6838999987;6815213.1941;2.737707777896332;48.43690761626075;48.4369076163,2.7377077779;48.4369076162,2.7377077779;"{""type"": ""Point"", ""coordinates"": [2.737707777896331, 48.43690761623651]}"
1441C68A666811E38CFF01F464E0362D;29447;896000;Ligne de St-Gervais-les-Bains-Le Fayet à Vallorcine (frontière);002+749;Chedde;1;1441c68a-6668-11e3-8cff-01f464e0362d;988235.6416999996;6543114.330699999;6.720729458494477;45.92659502792324;45.9265950279,6.72072945849;45.9265950279,6.72072945849;"{""type"": ""Point"", ""coordinates"": [6.720729458494478, 45.92659502790628]}"
14431C58666811E38CFF01F464E0362D;152393;782000;Ligne de Lyon-St-Paul à Montbrison;022+587;L'arbresle;1;14431c58-6668-11e3-8cff-01f464e0362d;825741.9035999998;6527352.4789;4.619953893604538;45.834208088182685;45.8342080882,4.6199538936;45.8342080882,4.6199538936;"{""type"": ""Point"", ""coordinates"": [4.619953893604538, 45.83420808816544]}"
144375C8666811E38CFF01F464E0362D;85242;650000;Ligne de Toulouse à Bayonne;138+470;Tournay;1;144375c8-6668-11e3-8cff-01f464e0362d;475514.7026000023;6235400.9274;0.240169496035495;43.18252550063684;43.1825255006,0.240169496035;43.1825255006,0.240169496035;"{""type"": ""Point"", ""coordinates"": [0.240169496035493, 43.182525500612584]}"
144122EC666811E38CFF01F464E0362D;29171;570000;Ligne de Paris-Austerlitz à Bordeaux-St-Jean;523+249;Bessanges;3;144122ec-6668-11e3-8cff-01f464e0362d;459426.2334000021;6447499.942000002;-0.05838516598618;45.08482892026772;45.0848289203,-0.0583851659862;45.0848289202,-0.0583851659862;"{""type"": ""Point"", ""coordinates"": [-0.058385165986182, 45.08482892024836]}"
1442C2CA666811E38CFF01F464E0362D;29465;883000;Ligne de Mâcon à Ambérieu;027+965;Polliat;1;1442c2ca-6668-11e3-8cff-01f464e0362d;864048.3412000015;6573815.481600001;5.129390784708496;46.24429807479544;46.2442980748,5.12939078471;46.2442980748,5.12939078471;"{""type"": ""Point"", ""coordinates"": [5.129390784708496, 46.24429807477939]}"
14409EE8666811E38CFF01F464E0362D;29286;570000;Ligne de Paris-Austerlitz à Bordeaux-St-Jean;269+740;Ste-Maure;3;14409ee8-6668-11e3-8cff-01f464e0362d;516300.6137999967;6670624.567600001;0.577137072636414;47.1105163583259;47.1105163583,0.577137072636;47.1105163583,0.577137072636;"{""type"": ""Point"", ""coordinates"": [0.577137072636412, 47.1105163583124]}"
1441EFF8666811E38CFF01F464E0362D;29255;590000;Ligne des Aubrais-Orléans à Montauban-Ville-Bourbon;449+887;La Rouverade;2;1441eff8-6668-11e3-8cff-01f464e0362d;586811.6181000024;6492358.755199999;1.550014272889424;45.52135237645158;45.5213523765,1.55001427289;45.5213523764,1.55001427289;"{""type"": ""Point"", ""coordinates"": [1.550014272889422, 45.521352376433455]}"
1442C0F8666811E38CFF01F464E0362D;29343;830000;Ligne de Paris-Lyon à Marseille-St-Charles;350+100;Beaune;1;1442c0f8-6668-11e3-8cff-01f464e0362d;841000.3862999976;6660590.718699999;4.856821773293761;47.03062896117142;47.0306289612,4.85682177329;47.0306289612,4.85682177329;"{""type"": ""Point"", ""coordinates"": [4.856821773293761, 47.03062896115769]}"
1441086E666811E38CFF01F464E0362D;29105;321000;Ligne de St-Roch à Darnétal-Bifurcation;043+759;Fouilloy;1;1441086e-6668-11e3-8cff-01f464e0362d;615536.0144999996;6960509.2401;1.828994666353314;49.73793171408995;49.7379317141,1.82899466635;49.7379317141,1.82899466635;"{""type"": ""Point"", ""coordinates"": [1.828994666353313, 49.737931714072204]}"
14420562666811E38CFF01F464E0362D;87259;216000;Ligne de Fretin à Fréthun (LGV);114+400;Alleux;1;14420562-6668-11e3-8cff-01f464e0362d;615171.4751000032;7091786.178599998;1.796196924782249;50.91635616724792;50.9163561672,1.79619692478;50.9163561672,1.79619692478;"{""type"": ""Point"", ""coordinates"": [1.796196924782247, 50.91635616723544]}"
14420AEC666811E38CFF01F464E0362D;29091;216000;Ligne de Fretin à Fréthun (LGV);025+795;La Flamengrie;1;14420aec-6668-11e3-8cff-01f464e0362d;692704.1023999974;7061032.924699999;2.897025006329216;50.6461886511535;50.6461886512,2.89702500633;50.6461886511,2.89702500633;"{""type"": ""Point"", ""coordinates"": [2.897025006329216, 50.646188651139866]}"
1441FE6C666811E38CFF01F464E0362D;29182;570000;Ligne de Paris-Austerlitz à Bordeaux-St-Jean;574+534;Pichon;3;1441fe6c-6668-11e3-8cff-01f464e0362d;422059.9868000001;6428727.940099999;-0.522190419021114;44.9019420157303;44.9019420157,-0.522190419021;44.9019420157,-0.522190419021;"{""type"": ""Point"", ""coordinates"": [-0.522190419021115, 44.901942015710425]}"
1441833A666811E38CFF01F464E0362D;106165;005000;Ligne de Paris à Strasbourg (LGV);150+499;Cuperly;1;1441833a-6668-11e3-8cff-01f464e0362d;803960.3030000031;6884581.463199999;4.42228916049667;49.05267805367179;49.0526780537,4.4222891605;49.0526780537,4.4222891605;"{""type"": ""Point"", ""coordinates"": [4.422289160496671, 49.052678053650695]}"
14432A46666811E38CFF01F464E0362D;29412;800000;Ligne de Givors-Canal à Grezan;657+907;Meysse;1;14432a46-6668-11e3-8cff-01f464e0362d;837207.5974999964;6391908.2826999985;4.729410977544789;44.612742959155234;44.6127429592,4.72941097754;44.6127429591,4.72941097754;"{""type"": ""Point"", ""coordinates"": [4.729410977544788, 44.61274295913459]}"
1442E568666811E38CFF01F464E0362D;29368;830000;Ligne de Paris-Lyon à Marseille-St-Charles;318+000;Perrigny;1;1442e568-6668-11e3-8cff-01f464e0362d;853149.8893000036;6689785.1448;5.026615571892384;47.29069420651322;47.2906942065,5.02661557189;47.2906942065,5.02661557189;"{""type"": ""Point"", ""coordinates"": [5.026615571892384, 47.290694206482755]}"
14421622666811E38CFF01F464E0362D;29329;830000;Ligne de Paris-Lyon à Marseille-St-Charles;068+650;St-Mammès;1;14421622-6668-11e3-8cff-01f464e0362d;686684.3232999966;6809361.856600001;2.820151920500581;48.3844192920461;48.384419292,2.8201519205;48.384419292,2.8201519205;"{""type"": ""Point"", ""coordinates"": [2.82015192050058, 48.38441929202158]}"
14431A94666811E38CFF01F464E0362D;152392;782000;Ligne de Lyon-St-Paul à Montbrison;006+338;Tassin;1;14431a94-6668-11e3-8cff-01f464e0362d;836128.2520999983;6519824.1974;4.751569617014954;45.76443551042924;45.7644355104,4.75156961701;45.7644355104,4.75156961701;"{""type"": ""Point"", ""coordinates"": [4.751569617014954, 45.76443551041179]}"
14412C36666811E38CFF01F464E0362D;85245;650000;Ligne de Toulouse à Bayonne;130+215;Le Bouhet;1;14412c36-6668-11e3-8cff-01f464e0362d;480977.5181000009;6230073.451499999;0.309507682006591;43.13633067233274;43.1363306723,0.309507682007;43.1363306723,0.309507682007;"{""type"": ""Point"", ""coordinates"": [0.309507682006591, 43.136330672308354]}"
